id,代数,次数,三维1,三维2,三维3,重量,价格
16421,12,1,1.1,1,1.1,0,4
16423,5,6,1,1,1.3,6.15,70
16430,5,6,1.12,1.4,1.95,17.48,188
16433,5,0,1.07,1.07,2.1,37.34,988
16445,7,9,1.45,1.45,1.45,16.74,70
16448,5,10,2.33,1.72,1.87,49.05,288
16449,5,9,1.23,2.25,1.6,22.02,268.88
16459,5,8,1.72,2.5,1.98,31.15,380
16460,2,13,1.57,1.57,1.95,31.17,1298
16463,5,0,2.32,1.1,1.1,15.83,289
16475,5,6,1.38,1.68,1.68,46.55,228.88
16504,5,9,2.32,1.78,2.75,66.47,699.66
16515,5,10,2.17,1.88,1.9,55.02,386
16515,5,10,2.17,1.88,1.9,55.02,386
16522,9,0,1.7,1.2,1.92,7.36,29.9
16525,5,9,2.1,1.17,1.27,53.18,244.44
16527,5,6,1.33,1.25,2,43.39,666
16532,5,1,1.7,1.1,1.3,0.28,290
16545,17,1,1.7,1.3,1,0,2
16547,5,10,1.77,2.52,1.75,43.92,210
16575,5,8,1.47,2.28,1.45,38.07,180
16587,2,13,1.75,1.75,1.73,63.51,1500
16596,5,3,2.53,2.23,2.53,61.47,1999
16598,5,4,2.18,2.13,2.13,66.97,488
16613,10,0,2.12,1.1,2.12,9.27,100
16655,14,4,1.92,1.4,1.9,15.38,6
16662,5,0,1.98,1.95,1.98,63.11,1888
16672,5,1,1.5,1.3,1.9,0,300
16685,5,0,2.37,1.67,2.38,71.18,1666
16688,2,13,1.33,1.32,1.62,26.07,769
16691,5,0,1.83,1.65,1.62,47.98,388
16693,5,0,2.05,1.7,1.03,18.99,138
16696,5,8,1,2.32,1,11.5,88
16704,5,12,1.63,1.95,2.5,36.35,460
16711,5,4,1.35,1.75,2.03,21.73,300.88
16714,2,13,1,2.02,1.68,32.01,1333
16736,5,11,1.3,1.32,1.93,42.71,210
16757,10,2,1.62,1.62,1.95,14.78,28
16761,5,1,1.2,1.8,1.2,0,320
16764,4,12,1.73,1.78,1.12,57.01,188
16790,2,13,2.18,2.18,1.87,49.54,1588
16792,5,8,1.88,1.87,1.85,45,199
16796,9,1,1.3,1.5,1.2,0,20
16799,5,12,1.8,2.03,1.8,62.33,299
16817,5,1,2.32,2.57,1.55,37.64,150.01
16819,10,1,1.5,1.4,1.1,3.5,20
16820,8,5,2.08,2.08,2.08,67.63,499
16824,5,1,1.7,1.4,1.2,0,300
16825,22,1,1.6,1.4,1.92,5.34,4.9
16835,5,5,1.93,1.43,1.93,47.12,800
16840,10,2,1.32,2.02,2.02,19.54,20.88
16848,10,1,1.9,1.3,1.4,0,19.68
16865,10,0,1.53,1.57,2.05,29.49,48
16867,5,1,1.8,1.3,1.5,0,300
16870,5,10,1.65,1.3,1.32,32.38,199
16874,7,5,1.72,1.6,1.7,10.84,150
16875,5,7,1.4,2.05,2.38,34.38,258
16876,5,10,1.32,1.3,1.6,10.93,150
16892,5,11,2.12,1.85,1.47,80.33,500
16898,5,11,1.97,1.33,1.75,28.99,380
16903,5,1,1.4,1.1,1,0,250
16911,14,1,2.33,1.12,2.33,31.82,108
16915,5,9,1.7,1.63,1.7,53.17,219.99
16932,29,2,1.62,2.15,2.15,8.77,18.88
16936,5,1,1.58,1.57,1.95,46.31,899
16944,5,5,1.73,1.67,1.58,59.43,249.9
7802,11,1,1.2,1.7,1.4,0,5
16958,5,10,2.3,1.47,1.6,46.45,188
16968,5,5,1.9,2.14,2.14,52.34,280
16972,14,2,1.3,1.4,1.2,0,4
16975,4,3,1.4,1.3,1.3,0,315
16983,5,10,1.65,1.82,1.25,48.27,218
16990,5,10,1.98,1.55,2.57,37.61,300
16994,2,12,2.22,1.3,2.22,54.43,2888
17004,2,9,2.33,2.33,1.72,39.14,1600
17009,5,2,2.42,1.42,2.14,73.15,1999
17009,5,2,2.42,1.42,2.14,73.15,1999
17011,5,7,1.55,1.57,1.82,51.09,299
17021,5,5,1.92,1.32,1.7,15.67,210.8
17055,4,6,2.5,2.5,1.7,50.15,1111
17056,5,11,1.53,1.95,2.79,35.09,450
17060,10,3,1.9,1.2,1.2,0,10
17067,5,1,1.8,1.5,1.2,0,300
17071,9,1,1.97,1.27,2.33,34.58,118
17076,5,2,1.3,1.32,1,3.04,180
17088,5,6,2.03,1.5,1.25,61.05,188
17103,8,1,1.77,2.35,2.35,47.25,199
17106,5,5,2.54,1.85,2.52,73.56,888
17107,9,0,1.7,1.2,1.3,1.99,20
17111,5,2,1.95,1.32,1.6,34.54,460
17112,27,2,2.02,1.9,1.6,7.85,2.99
17113,5,0,1.2,1,1.1,6.82,300
17118,12,1,1.7,1.1,1.7,0,8.8
17127,5,9,2,1.53,1.85,68.62,400
17146,5,7,1.33,1.33,1.33,23.55,333
17148,5,6,1.6,1.67,2.13,31.32,820
17149,6,8,1.43,1.42,1.95,28.59,90
17170,5,7,1.89,2.12,1.35,58,288
17173,4,11,2.33,2.13,1.62,50.72,480
17176,2,13,1.12,2.32,1.12,31.46,880
17179,4,6,2.13,1.3,1.1,29.43,298
7938,11,2,1.3,1,1.58,5.96,8
17196,5,1,1.67,1.67,1.63,32.59,180
17197,5,7,1.32,1.32,1.92,43.19,788
17202,5,5,1.22,2.03,1.73,29.72,168.88
17216,5,9,1.52,1.53,1.13,43.53,169
17239,5,11,2.12,1.85,1.53,39.72,320
17242,5,10,1.99,2.26,2.26,47.87,500
17257,14,2,1.93,2.37,1.62,41.77,10
17264,5,9,1.2,1.8,1.4,0,130
17266,5,12,1.77,1.74,1.74,62.01,360
17279,9,1,1,1.1,1.7,0,18.88
17291,5,8,1.35,1.62,2.8,12.58,473
17297,5,11,2.02,2.02,1.97,63.04,600
17302,9,1,1.8,1.5,1.1,0,20
17318,5,7,1,1.6,1.6,6.52,160
17324,5,5,1.98,1.51,2.03,53.99,558
17337,4,9,1.72,2.25,1.75,40.46,240
17341,10,0,2.07,2.12,2.5,58.47,220
17347,5,4,2.12,1.42,2.07,50.53,777
17351,5,10,1.6,1.95,1.59,25.61,300
17357,5,10,2.09,2.03,2.05,65.18,666
17365,8,1,1.7,1.1,1.1,0,24.68
17368,5,10,2.3,2.02,2,85.27,579.66
17384,5,0,1.9,1.62,1.4,2.23,168
17391,10,2,2.02,1.5,1.7,2.37,29
17401,5,6,1.32,1.42,1.62,8.57,150
17402,10,8,1.5,1.6,1.8,0,10
17414,8,9,1.7,1.72,1.7,55.52,300
17419,8,4,1.2,1.3,1.7,0,13.88
17428,8,7,1,1.6,1.1,0,18
11510,11,0,1.3,1.6,1.9,2.9,8
17456,5,11,1.42,1.6,2.05,25.53,155
17457,5,8,2.42,1.27,2.29,60.09,1387
17458,5,6,2.15,2.22,2.19,47.33,400
17468,8,0,1.8,1.3,1.6,0,40
17478,10,2,1.87,2.36,2.32,50.21,200
17488,12,1,1.6,1,1.6,0,17.77
17494,5,11,2.15,1.39,1.1,41.46,188.8
17508,5,10,1.84,1.85,1.02,62.37,228.28
17510,5,10,2.32,1.12,1.75,67.49,469.66
17511,5,10,1.12,1.89,1.89,28.45,109
17514,10,0,1.94,1.94,1.4,39.91,25
17517,5,11,1.42,1.95,1.45,26.98,128
17532,5,4,1.89,1.89,1.89,57.68,999
17535,5,10,1.27,2.31,2.31,21.71,169
17547,5,10,2.67,1.64,1.94,65.27,599
17561,5,7,1.2,1,2.14,25.12,200
17573,5,11,1.81,2.14,1.75,43.54,210
17574,5,9,2.21,1.43,2.21,61.79,999
17583,5,6,1.72,1.87,1.87,73.83,318
17586,8,0,1.6,1.7,1,0,48.85
17593,10,0,2.32,1.3,1.5,0,20
17602,4,1,2.04,2.14,1.1,52.59,488
17610,2,12,1.34,1.34,1.59,44.6,888
17619,5,7,1.34,2.04,1.42,30.26,168
17622,5,3,1.1,1.5,1.3,9.58,500
17626,5,11,2.59,2.59,1.31,64.66,400
17627,5,8,1.74,1.22,1.74,64.62,279
17631,5,0,1.74,1.42,1.42,33.93,150
17636,10,1,1.3,1.8,1.5,0,49.9
17640,5,8,1.63,1.49,1.95,38.23,248
17650,5,5,2.25,1.42,2.44,38.67,399
17651,5,5,2.14,1.9,1.2,37.98,235
17656,5,10,1.69,2.11,1.94,62.69,450.99
17667,5,0,1.52,2.07,1.52,42.81,168
17689,5,6,1.44,1.71,1.95,58.91,299
17691,10,1,1.6,1.5,1.6,1.88,18
17700,5,10,1.69,1.65,1.69,48.75,228
17706,5,9,1.92,1.37,2.04,58.27,349.66
17717,5,12,1.67,2.55,2.05,55.47,230
17732,10,0,1.9,1.3,1.3,8.95,20
17743,9,0,1.7,1.7,1.6,0,39.63
17745,5,10,1.44,2.41,2.62,44.7,300
17749,10,0,1.8,1.3,1.1,0,15
17758,9,2,1.8,1.2,1.8,2.12,88
17762,4,2,1.7,1.7,1,3.7,325
17770,5,7,1.44,2.55,1.42,33.05,100
17780,5,11,2.45,1.59,1.02,67.65,288
17797,5,6,2.47,2.15,2.15,55.74,758
17801,10,0,1.8,1.3,1.2,0,15
17806,5,9,1.27,1.42,1.42,3.05,119
17808,5,9,1.82,1.82,1.82,62.95,999
17810,4,10,2.26,1.96,2.02,63.44,699
17816,5,1,1.2,1.3,1.3,2.61,150
17819,5,3,1.22,1.04,1.42,8.52,299
17820,9,0,1.2,1.9,1.4,0,20
17822,4,11,1.52,2.17,2.02,34.8,350
17838,10,0,1.3,1,1.8,0,10
17848,2,12,1.82,1.82,1.84,48.8,899
17849,5,8,1.37,1.69,1.27,20.47,146.1
17857,5,9,1.59,1.77,1.87,55.1,366
17867,5,10,1.85,1.95,2.25,31.31,197
17873,10,1,2.05,2.05,2.05,39.29,333.3
15305,11,0,1.4,1,1.1,0,3
17885,5,9,1.91,2.33,1.27,58.99,179.66
17888,4,7,1.44,1.44,2.13,35.54,1788.8
17889,9,1,1.4,1.32,2.44,11.05,60
17890,4,5,2.19,2.19,2.19,50.97,1200
17899,5,10,1.32,1,1.1,0.94,70
17903,4,12,2.01,1.45,2.47,58.79,688
17914,4,12,1.54,1.55,1.55,42.99,230
